kurtosisx,kurtosisy,kurtosisz,kurtosisf,abs_kurtosisx,abs_kurtosisy,abs_kurtosisz,abs_kurtosisf,minx,miny,minz,minf,abs_minx,abs_miny,abs_minz,abs_minf,maxx,maxy,maxz,maxf,abs_maxx,abs_maxy,abs_maxz,abs_maxf,meanx,meany,meanz,meanf,abs_meanx,abs_meany,abs_meanz,abs_meanf,medianx,mediany,medianz,medianf,label
65.73310889,2.01194443,0.941305084,1.383520221,29.00194006,-1.426055675,3.243885842,1.398962187,0.001736667,0.008840336,0.00138721,0.009736026,0.002908465,0.005471836,0.001247107,0.000175435,1.006388645,1.009134846,1.001011697,1.007722313,1.003526131,1.009779116,1.004836839,1.008771675,0.657879265,0.214571221,0.250726187,0.464549613,0.657975642,0.205015881,0.246875411,0.462632152,0.652423246,0.014734929,0.123894016,0.430468023,4
1.007065384,0.09194717,0.267170303,0.802274734,1.004906251,0.093807722,0.267519675,1.123501192,-0.009913281,0.252395737,0.024230223,-0.005903263,-0.008621102,0.248706005,0.019776414,-9.90E-05,0.615368923,0.990440846,0.927680932,0.998943518,0.610974546,0.9905636,0.928970149,0.991432956,0.261342529,0.600631599,0.343355411,0.321832416,0.26142248,0.60216295,0.343451029,0.330324396,0.292361429,0.575107477,0.320429399,0.328646756,5
1.014269059,0.09870955,0.278376565,0.81161106,1.020004252,0.106724056,0.283602642,1.135111599,0.002913719,0.262578257,0.035928729,0.006221414,0.003012626,0.258745297,0.03727889,0.000141734,0.62098235,1.004725652,0.939319897,1.009555772,0.6238945,1.006072595,0.934930952,1.00974969,0.275579318,0.612894971,0.358993389,0.337226886,0.280022459,0.617700737,0.352504973,0.333958249,0.299546259,0.592934251,0.335781113,0.338301025,5
4.721559309,2.684975378,7.574497522,4.747832596,5.638824522,3.209564771,7.574043409,4.757471147,-0.001422504,-0.005198714,-0.001002314,-0.003976987,-0.001905852,-0.002284304,-0.003534404,-0.004426936,0.950427083,0.996200729,0.633449642,0.995671763,0.955435617,0.990669255,0.630713938,0.996254505,0.294720684,0.31422152,0.149502596,0.20195918,0.295704756,0.321552633,0.153422831,0.199331537,0.358119398,0.316504118,0.183415566,-0.001907307,3
2.003181067,-0.351054494,0.319871745,1.376231577,4.597182853,-0.345000626,2.146446248,2.312201776,0.008906068,0.009666796,0.009667533,0.007747178,0.00974258,0.008885562,0.003458722,0.007640579,0.734568441,0.85858242,1.00347973,1.009927544,0.740880408,0.863737877,1.00086396,1.009944974,0.2845533,0.26513845,0.309819698,0.420787112,0.292753725,0.264921092,0.308882642,0.417386306,0.34880521,0.22337077,0.250013068,0.407667785,3
0.504052126,0.582294893,1.518545124,17.97267119,0.503974302,0.638556599,5.308090385,17.98713698,-0.009374363,-0.001744881,-0.003598032,-0.004470161,-0.006718213,-0.001268708,-0.000641102,-0.001340831,0.756993571,0.992721267,0.954607139,0.995247192,0.752423541,0.992746596,0.954184991,0.993857796,0.19253078,0.183541793,0.194271864,0.331422631,0.191862212,0.187951706,0.192001588,0.328610434,0.005103006,-0.00433336,-0.003051089,0.332063243,1
1.107316754,-1.28122582,-1.452450155,4.47342419,1.0550131,-1.251354343,5.357563839,4.471738384,0.002135529,0.005386103,0.005673055,0.007931372,0.009343115,0.000117129,0.007888316,0.001815113,0.812082041,1.005398836,0.993522904,1.003848951,0.811800211,1.007800067,0.992935049,1.005538043,0.28238813,0.372498563,0.382597289,0.286308079,0.276028716,0.376963167,0.380241031,0.284710969,0.31683615,0.249716236,0.152609135,0.080817362,2
1.579236702,-1.460715294,-0.668324879,0.990413582,1.492423282,-1.508253826,-0.915276022,0.9936277,-0.001138792,-0.00307293,-0.009659176,-0.001898926,-0.004523454,-0.007281135,-0.009432421,-0.00561395,0.97494906,0.806027054,0.887594963,0.997816819,0.969826144,0.807031655,0.890876082,0.996972834,0.319436741,0.18368275,0.312473929,0.321209807,0.320097657,0.183558102,0.318239909,0.323148729,0.366668466,0.119589504,0.295381239,0.38571528,3
0.983617898,2.712383624,2.851022151,15.6199611,1.011006429,2.930692277,7.092400607,15.61992488,0.002152492,0.006727392,2.61E-05,0.008999733,0.000562519,0.005581857,0.003563736,0.000775512,0.953373229,0.929698111,0.981436004,1.008809653,0.950348252,0.932151157,0.983003184,1.004230747,0.172538532,0.156101045,0.151512753,0.333455534,0.173142238,0.152894445,0.149398419,0.330624193,0.015742366,0.006906988,0.004051662,0.340977246,1
0.97888683,2.701815238,2.842025247,15.60862578,0.999257992,2.918708909,7.080365301,15.61452636,-0.0070946,-0.00733313,-0.005834599,-0.005460873,-0.000182672,-0.002949079,-0.009445018,-0.003061849,0.940801231,0.921250864,0.971599794,0.990238663,0.943828529,0.920419916,0.963802971,0.996326915,0.159549954,0.139517924,0.145530505,0.327841179,0.156290485,0.14795852,0.148082679,0.323931572,0.006438656,-0.00513033,-0.004744801,0.323835739,1
1.094684582,-1.292035473,-1.465211269,4.458793757,1.045672079,-1.252772093,5.349495462,4.463158752,-0.00964217,-0.001637179,-0.008880073,-0.008667534,-0.001268211,-0.002539893,-0.009267138,-0.001100495,0.797063963,0.992892399,0.982632658,0.994375887,0.799984873,0.999379034,0.989932521,0.991111073,0.269192713,0.358278267,0.372328143,0.277482362,0.270336693,0.361397913,0.372664537,0.272084048,0.300001691,0.244618628,0.140775959,0.065068561,2
65.73157096,2.018405844,0.935221049,1.386705384,29.00937626,-1.423844751,3.241368831,1.399890577,0.003571577,0.008957588,0.005887559,0.003134757,0.001034509,0.005052244,0.006990608,0.006872112,1.00231244,1.002492367,1.006174918,1.005752613,1.006929347,1.00880544,1.005417231,1.004145151,0.653312877,0.211792624,0.252534529,0.46998751,0.658108157,0.21190321,0.252925418,0.46624603,0.656697033,0.014888812,0.123331026,0.437490357,4
3.514724805,5.244182978,2.971459113,1.409472401,2.599984233,3.280837781,3.892513563,1.442443138,0.004586688,0.007923585,0.008400695,0.004214315,0.005926692,0.006395327,0.000138459,0.000740861,1.002775393,1.000321204,1.009537189,1.001198302,1.000061381,1.007763518,1.008397187,1.003674416,0.688563394,0.230978487,0.335879013,0.442616298,0.686907813,0.239970246,0.335018866,0.440796387,0.703689091,0.199538776,0.3234327,0.432150338,5
4.727087903,2.691077584,7.5688905,4.745349134,5.63474164,3.211576376,7.568749425,4.755808122,-2.74E-05,-0.004711934,-0.008762698,-0.003048149,-0.009863681,-0.007284295,-0.00475176,-0.004205891,0.948185525,0.990114632,0.630679255,0.995370593,0.955539443,0.999226136,0.638771618,0.99108978,0.299042963,0.316281037,0.150656896,0.198169739,0.296910008,0.317253728,0.147974027,0.195386529,0.358982164,0.312924733,0.178976458,0.00525879,3
0.24485272,0.365644503,1.113435278,16.06126825,0.256853135,0.368964937,4.593899144,16.0629412,0.005423854,0.007322741,0.006474078,0.007290847,0.004886931,0.007110986,0.007896888,0.007654041,0.825980664,0.988589853,0.943227351,1.007664219,0.818998352,0.996557097,0.950670439,1.007950527,0.17954316,0.183479693,0.182535643,0.382360884,0.183085433,0.182780805,0.184046249,0.390343913,0.023628515,0.004955572,0.005914316,0.402279254,1
1.592832192,-1.451909566,-0.651294089,1.001875578,1.504791213,-1.500725775,-0.906277734,1.01160375,0.005582697,0.009126289,0.004333327,0.009650295,0.00759287,0.00360173,0.009979607,0.004586826,0.979761949,0.811549138,0.901354459,1.007236134,0.976959575,0.815181582,0.901378258,1.004178872,0.327312063,0.192040951,0.325404201,0.332319803,0.325760224,0.186858684,0.327174902,0.33516459,0.381884331,0.127982354,0.301340201,0.39542235,3
0.978583077,2.700953369,2.840890161,15.60776755,1.000353318,2.918074934,7.084142886,15.61508315,-0.009151658,-0.003297691,-0.006956495,-0.002929526,-0.004150264,-0.008711585,-0.008196802,-0.008788167,0.940290401,0.920617287,0.970840342,0.995758391,0.940162116,0.916773148,0.968251686,0.994857659,0.162258202,0.145335365,0.14218614,0.321308636,0.160390912,0.148266545,0.142049718,0.326525134,0.007629434,-0.006261496,-0.00079007,0.331090714,1
1.007856288,0.088065212,0.27166176,0.800605773,1.004769566,0.088244353,0.273501543,1.122468365,-0.005216091,0.255185585,0.027420898,-0.00338631,-0.00928615,0.252839452,0.020389531,-0.00155596,0.61048376,0.996459777,0.924113923,0.998761924,0.615658368,0.998784294,0.923793539,0.997129079,0.264389437,0.606825651,0.351549521,0.323215097,0.266524768,0.607143538,0.343206955,0.320765767,0.291790371,0.580747642,0.32441392,0.324230049,5
1.017939648,0.441652125,0.979403455,14.72447102,0.591706776,0.524730771,6.917033394,14.7410221,-0.005392115,-0.004327562,-0.004850451,-0.003595056,-0.004172689,-0.007661395,-0.004408724,-0.004095033,0.696848669,0.991541609,0.978854998,0.99121979,0.701270818,0.990453129,0.984130946,0.991020457,0.192704163,0.209801976,0.197437563,0.382866968,0.193488309,0.213366097,0.195459545,0.38175809,0.000932362,0.000173297,0.000301429,0.39794402,1
0.504310566,0.579537833,1.515050836,17.97405835,0.509202859,0.637779972,5.307081002,17.99224729,-0.009323568,-0.001806038,-0.00194715,-0.008147019,-0.002372217,-0.006110395,-0.00272785,-0.005586301,0.75122051,0.996882425,0.948587195,0.993120643,0.757214173,0.996457075,0.952151501,0.994066052,0.197377619,0.182295656,0.187577142,0.326398617,0.190794424,0.182998602,0.190037486,0.324988608,0.010304589,-0.006456606,-0.003945097,0.328399263,1
0.098356117,-0.101529497,13.86711812,0.189868342,0.0968162,-0.107909307,13.86585972,0.276626307,0.009354843,2.85E-05,0.008741874,0.000920746,0.012446563,0.00114548,0.005182387,0.000797696,0.667004465,0.639713655,1.006371783,1.005082007,0.673633067,0.639601904,1.003997618,1.002667286,0.031903552,0.006751084,0.011493373,0.438634977,0.037281729,0.005041479,0.011922128,0.437613338,0.035999251,0.010635642,0.009434351,0.405683539,0
0.247372786,0.359921861,1.123131629,16.05812074,0.254686033,0.372220489,4.596828563,16.06332932,0.00069622,0.002367122,0.004454152,0.00347251,0.000977296,0.00659021,0.002225754,0.005009,0.822790799,0.991954237,0.946665139,1.000966759,0.822658485,0.994801941,0.950423904,1.007385469,0.187256571,0.190238751,0.186646879,0.39039765,0.182868702,0.183931664,0.182464468,0.382161183,0.020668341,0.003038339,0.007559515,0.408926089,1
0.512359793,0.591546155,1.523472886,17.98218171,0.511968973,0.645521816,5.319309699,18.00299368,0.003859535,0.000434609,0.008282131,0.008227042,0.000428099,0.000601818,0.007667034,0.005370192,0.767533019,1.004781512,0.956916302,1.003115917,0.769021638,1.003224138,0.96303103,1.009923144,0.207425853,0.190977678,0.200600251,0.333522576,0.200343056,0.191204746,0.201782764,0.33875149,0.014885447,0.006198683,0.006164256,0.339242641,1
2.001620488,-0.348839787,0.319450342,1.383772347,4.598720156,-0.346250229,2.143657961,2.320294122,0.00581059,0.002323458,0.007312913,0.002946392,0.002797155,0.0017731,0.00210403,0.00414799,0.74007306,0.861960955,1.007363975,1.004230704,0.736343828,0.865244699,1.0081226,1.006176165,0.289501895,0.265329958,0.308850654,0.416986031,0.292633004,0.267776136,0.303601402,0.415565667,0.345576206,0.219015177,0.247272869,0.404196953,3
1.019364115,0.439295326,0.9830821,14.73147308,0.590618586,0.521439207,6.91590061,14.74231728,-0.004898983,-0.000333472,-0.005820282,-0.007229034,-0.001917951,-0.009514073,-0.009164708,-0.004058788,0.696768285,0.998255686,0.981048894,0.997162271,0.70291358,0.997792992,0.983705474,0.998376903,0.188727495,0.217966155,0.196295202,0.378974067,0.193334084,0.217138917,0.195078035,0.379042288,0.005265502,-0.004282091,-0.004902175,0.393984117,1
3.50154639,5.229443998,2.964696838,1.395954044,2.583530755,3.266506697,3.879845756,1.429146199,-0.007520858,-0.007811434,-0.005736611,-0.00774261,-0.006445056,-0.007478029,-0.008298479,-0.006647918,0.990821675,0.992055205,0.997168193,0.998665585,0.999599999,0.994690266,0.99301354,0.996407268,0.675589225,0.221020816,0.321994151,0.438730673,0.679225918,0.223750532,0.32147848,0.435041428,0.696911314,0.188931864,0.32075344,0.420624849,5
-0.073009008,-0.74383403,-1.083541364,5.613280614,-0.282992471,-0.662225992,5.103050367,5.624429224,-0.008136511,-0.006752251,-0.008587273,-0.002387773,-3.30E-05,-0.007526741,-0.007857186,-0.0003106,0.65245678,0.994663519,0.994793936,0.996054764,0.654756756,0.996342228,0.996196264,0.999801172,0.192247772,0.214051329,0.29150274,0.453224923,0.197727158,0.21619968,0.292978123,0.449439121,0.00343055,-0.003257606,-0.000926131,0.396620398,2
1.009160207,0.087470824,0.272819672,0.797918934,1.005143681,0.092850538,0.272467697,1.124820642,-0.005327408,0.253968625,0.026348072,-0.006723673,-0.006315798,0.248404409,0.02701323,-0.008640892,0.611526041,0.996423867,0.931318052,0.998822097,0.61959838,0.99481759,0.925033187,0.990986686,0.270758338,0.605176779,0.349147305,0.32618281,0.265598742,0.606893536,0.342869317,0.326296917,0.286609252,0.579837891,0.327543186,0.332259966,5
0.50441633,0.580024513,1.514021963,17.97976124,0.502958051,0.642101753,5.306972632,17.99030594,-0.007263479,-0.009708319,-0.004994652,-0.008803052,-0.009749184,-0.005485927,-0.001062248,-0.007868017,0.75516381,0.993142237,0.948171645,0.99889706,0.75085031,0.992443061,0.951875017,0.994049726,0.188325062,0.180177436,0.188062245,0.323695652,0.190697975,0.187804064,0.189130501,0.330536097,0.00352654,-0.000838771,-0.0043064,0.32649605,1
4.725067107,2.685555657,7.565048181,4.740562214,5.640674803,3.210232095,7.572138546,4.75754579,-0.006027402,-0.002905256,-0.000657538,-0.007019361,-0.009365568,-0.008262849,-0.006182911,-0.007944105,0.94864176,0.990303693,0.637551383,0.996118441,0.948102094,0.999126281,0.636738927,0.996388452,0.292132694,0.322476739,0.15442911,0.201645202,0.296267055,0.31842612,0.152824695,0.20143425,0.354359766,0.313955287,0.181231686,0.003910404,3
65.7332659,2.012662332,0.941672646,1.382253476,29.00226075,-1.42606082,3.243016755,1.400479446,0.008173665,0.000653147,0.004509936,0.009751028,0.00535332,0.009099924,0.000671778,0.009052699,1.000224472,1.005167705,1.007542578,1.009111633,1.005664578,1.008293965,1.000739938,1.003249121,0.659424785,0.20557232,0.24845255,0.464731409,0.658060563,0.208289319,0.248993943,0.462525332,0.654708018,0.009179556,0.122681964,0.433754222,4
0.23904146,0.35417621,1.103668618,16.05037119,0.248264936,0.360261427,4.585857407,16.05327364,-0.008892396,-0.007107495,-0.008504418,-0.008184694,-0.005905359,-0.009189231,-0.003152875,-0.008825662,0.808272193,0.978660456,0.937250701,0.992591918,0.814613629,0.978651848,0.940898066,0.999104597,0.174461072,0.171904036,0.170053899,0.37189374,0.16857536,0.17512976,0.175076591,0.378379231,0.009620504,-0.003073156,5.08E-06,0.397304911,1
3.495456684,5.236347806,2.963022681,1.396474818,2.583960116,3.269098487,3.874283738,1.433694442,-0.005845422,-0.003239201,-0.00550643,-0.008056343,-0.001313487,-0.002846025,-0.007853691,-0.003113935,0.991865488,0.990440209,0.9926746,0.99596388,0.996914629,0.995878949,0.994454089,0.996901072,0.674912473,0.220492368,0.319260174,0.433523953,0.676974603,0.229764601,0.322950663,0.439514958,0.703280905,0.19419545,0.314695252,0.419018063,5
0.097596292,-0.110365839,13.86570005,0.188013634,0.10281526,-0.109149291,13.86480188,0.279598769,0.00881114,0.009240498,0.00298441,0.001863332,0.008931058,0.00046517,0.009452609,0.000718925,0.66879089,0.643443191,1.00639299,1.003578125,0.672085726,0.637177961,1.005157147,1.007591303,0.036718339,0.007414425,0.008102724,0.43565593,0.029905607,0.008850897,0.006261065,0.4402565,0.033441767,0.007056016,0.003728393,0.404116464,0
0.24825452,0.360701443,1.12162849,16.06432485,0.255183925,0.370013829,4.593714161,16.06032317,0.002222217,0.007386573,0.007978083,0.008728118,0.000836526,0.003070615,0.009655272,0.000502595,0.824391311,0.993143096,0.94947846,1.006683839,0.819203079,0.996066379,0.949154359,1.00498054,0.181746804,0.188033601,0.189387839,0.38587021,0.183974158,0.18634226,0.186046626,0.385723955,0.02362665,0.004810638,0.009601524,0.40584612,1
0.988911817,2.717258832,2.854615542,15.61930453,1.008563211,2.93551226,7.095810169,15.62447536,0.005946445,0.009694934,0.00164688,0.000828128,0.000672078,0.001965759,0.003948945,0.00862736,0.953591001,0.932325609,0.9829994,1.005935076,0.954639683,0.933360515,0.980801619,1.00934554,0.16835893,0.150633873,0.155958499,0.338576744,0.174818161,0.148504677,0.152086046,0.338610235,0.023254233,0.003920259,0.005154994,0.334583657,1
1.593893409,-1.453011221,-0.653575669,1.008069679,1.506348456,-1.499782697,-0.908714687,1.004856342,0.008106072,0.002500655,0.007616003,0.007867063,0.006880545,0.007763889,0.002512765,0.009161314,0.978855395,0.814795323,0.900096756,1.00861252,0.985474134,0.817153406,0.894493673,1.00495033,0.330898011,0.195785977,0.327636903,0.33304167,0.326321166,0.187936872,0.324263176,0.32604886,0.385413636,0.13190353,0.300888788,0.400373341,3
1.021014296,0.453781504,0.985196928,14.73512301,0.598240105,0.52847843,6.919858984,14.75629859,0.008998496,0.002672864,0.009767428,0.009033833,0.001159635,0.005839645,0.001784619,0.005195493,0.710780891,1.008292124,0.992972058,1.005260979,0.703966741,1.009225243,0.987490789,1.003262547,0.200682529,0.226766697,0.208223554,0.391283362,0.201950518,0.22445453,0.208474812,0.390115882,0.006274148,0.003880312,0.003939043,0.403279907,1
0.51229671,0.593165188,1.522215445,17.99049051,0.520680871,0.649546303,5.313543551,17.99704839,0.00520812,0.009421765,0.002902879,0.00457111,0.006351154,0.008155988,0.000372567,0.007500129,0.762647,1.009781495,0.965303741,1.002711172,0.766492671,1.008757713,0.960975144,1.007315973,0.207359813,0.188755615,0.197541592,0.342589643,0.204533009,0.192367805,0.20315572,0.338060413,0.019155492,0.003906366,0.003245839,0.342248059,1
-0.064899436,-0.731385076,-1.072516045,5.618572181,-0.281520319,-0.654895161,5.118501181,5.6337949,0.008736725,0.002231363,0.006617426,0.008545398,0.009487608,0.004235739,0.00773651,0.006537134,0.668641205,1.004618357,1.008698455,1.0069993,0.662951748,1.003032071,0.9992908,1.009825978,0.203768382,0.226352771,0.295933349,0.458135478,0.204943897,0.229446649,0.304446753,0.456580443,0.013500008,0.006656733,0.004577973,0.405522276,2
0.088818906,-0.113484598,13.86235973,0.181496341,0.08567038,-0.11430254,13.85870571,0.270863112,-0.001270305,-0.008930734,-0.000142169,-0.005483525,0.000428307,-0.002944967,-0.008837711,-0.002129103,0.66639083,0.629495895,0.996716559,0.995428907,0.665519771,0.626465906,0.995433203,0.997399292,0.024451953,-0.001120184,-0.001934814,0.428438075,0.023120133,-0.005809613,0.001971617,0.424677302,0.025034473,-0.007131071,-0.001646399,0.390874857,0
1.019168922,0.443103659,0.975209716,14.72920318,0.587302677,0.524253518,6.918088201,14.74414064,-0.008600188,-0.006199909,-0.005685928,-0.000782693,-0.002524317,-0.008494026,-0.006839022,-0.00528916,0.702353956,0.99870241,0.97873474,0.991652482,0.697741183,0.995038041,0.979862507,0.996828182,0.194089844,0.215731836,0.198467593,0.387062659,0.192355077,0.212057903,0.201211741,0.388399676,0.004007935,-0.001645124,-0.003191777,0.397204238,1
1.011573013,0.097326776,0.275895352,0.80249358,1.011573013,0.097326776,0.275895352,1.127810811,0,0.257713957,0.028257714,0,0,0.257713957,0.028257714,0,0.620052421,1,0.932493995,1,0.620052421,1,0.932493995,1,0.270895881,0.608233198,0.352355748,0.330625,0.270895881,0.608233198,0.352355748,0.330625,0.295262104,0.584718294,0.327573979,0.333333333,5
3.514764049,5.240270921,2.977415214,1.411648304,2.593622924,3.277853308,3.885086455,1.444462217,0.007077397,0.000737756,0.009173947,0.005683098,0.004196176,0.006554715,0.008940221,0.00736262,1.006599597,1.003887092,1.00351627,1.004516223,1.000695352,1.004379434,1.004830617,1.005711338,0.684958624,0.231561525,0.334239571,0.444737049,0.692342747,0.23147146,0.339060447,0.446831714,0.705591041,0.204771651,0.328492995,0.434093323,5
0.986138393,2.711859305,2.847601093,15.61899914,1.015418815,2.931229992,7.095145978,15.62583181,0.002287892,0.002025355,0.004237063,0.006137042,0.003997121,0.003477758,0.00809357,0.006407253,0.95662126,0.934190485,0.976427144,1.007074893,0.95221692,0.930782108,0.976399861,1.00670758,0.175185205,0.156006407,0.156302767,0.331242323,0.170641074,0.15181585,0.158837486,0.331213465,0.019451431,0.006825853,0.006482746,0.335522055,1
1.585008579,-1.459895358,-0.662681732,0.995965652,1.498156952,-1.506655221,-0.918987269,1.000860208,-0.001610299,-0.005813721,-0.000375516,-0.0090238,-0.003645061,-0.004161315,-0.001630433,-0.009192829,0.96698696,0.80179497,0.883227776,0.997725218,0.972583732,0.804011546,0.888221698,0.995844671,0.319729392,0.177104093,0.316841936,0.320607686,0.316059371,0.180943043,0.31527532,0.31910839,0.372241746,0.114120614,0.29204709,0.393414881,3
1.593391621,-1.451030083,-0.656341338,1.006343939,1.501066511,-1.501808706,-0.907177451,1.008845092,0.009826271,0.009896154,0.000979329,0.005156178,0.000757489,0.000944949,0.008869706,0.009067402,0.986745393,0.81285322,0.899413764,1.005905803,0.983626273,0.817147812,0.893109207,1.002147901,0.329473433,0.194077932,0.321968425,0.335367449,0.325158002,0.189711691,0.320681682,0.329005863,0.385985327,0.129928615,0.306180738,0.403053569,3
1.018918349,0.440507041,0.979178947,14.73121508,0.591969978,0.520649734,6.913555696,14.74175381,-0.00967736,-0.006552334,-0.004486226,-0.005958987,-0.004868059,-0.003248605,-0.002083667,-0.000894974,0.695873619,0.997363639,0.984367699,0.991761944,0.702332514,0.991390008,0.984823409,0.99463073,0.19518635,0.216246251,0.198926544,0.379621446,0.192941245,0.20836603,0.196234905,0.387574593,0.003780423,-0.00202945,-0.008403178,0.396752032,1
1.015967372,0.099345768,0.280574572,0.811312332,1.021272817,0.100076346,0.283070538,1.128998654,0.009758977,0.258563238,0.032696335,0.009636532,0.007087548,0.2640208,0.037883199,0.009964032,0.625861806,1.00891251,0.936661102,1.004660437,0.628384648,1.005382941,0.939520822,1.00569029,0.271475111,0.608302613,0.360414997,0.336915982,0.276320502,0.609876344,0.358376976,0.3330561,0.300609435,0.585715379,0.332822988,0.339615315,5
0.085635379,-0.117505961,13.86010672,0.178601989,0.091542982,-0.120641234,13.8583135,0.267997734,-0.003962393,-0.005616282,-0.007535044,-0.002119822,0.000202348,-0.001871392,-0.007274231,-0.000177578,0.665466823,0.629026389,0.992068295,0.998614773,0.661355398,0.6314209,0.995519418,0.992329325,0.021499386,-0.005495574,-0.005236578,0.432033281,0.022698255,-0.005915449,-0.007101824,0.425141541,0.020131908,0.00121526,-0.001473687,0.394484841,0
1.014415417,0.438103287,0.982678844,14.73327932,0.589448772,0.524755133,6.914041907,14.74124045,-0.000396272,-0.008298612,-0.009807398,-0.00667253,-0.000566961,-0.004758856,-0.002039204,-0.007919788,0.700849848,0.999639095,0.984826726,0.990004004,0.69750067,0.991171041,0.978977934,0.998381008,0.188868953,0.215742762,0.194681204,0.379072401,0.196650193,0.215906886,0.19573242,0.382895542,-0.003915341,0.001933801,-0.001674633,0.399024461,1
3.500410846,5.23286097,2.965323307,1.403599982,2.582613977,3.268268377,3.8749247,1.432722243,-0.008212973,-0.000659519,-0.009449942,-0.006166045,-0.009360429,-0.003577324,-0.004141698,-0.008314569,0.994542788,0.99194463,0.991771815,0.99283892,0.994116981,0.992540988,0.99871856,0.998726813,0.679775966,0.222888651,0.325485276,0.433547895,0.681383936,0.229257095,0.320472986,0.438571836,0.701215906,0.19275063,0.313423402,0.420716827,5
-0.070357481,-0.747749598,-1.082956612,5.610201367,-0.290722551,-0.660431897,5.103149344,5.61688806,-0.006683112,-0.004642074,-0.009858451,-0.006432548,-0.00606549,-0.006539156,-0.009586066,-0.007485708,0.659092184,0.995784011,0.998416035,0.991153772,0.657933594,0.997378557,0.992889691,0.996029021,0.19989145,0.213893134,0.293636729,0.451754157,0.192939274,0.217415364,0.290551767,0.450378794,-0.000267215,-0.005397633,-0.00580385,0.393997826,2
1.02735626,0.455932447,0.985893956,14.74156208,0.601948303,0.535381315,6.921405984,14.75165292,0.006277919,0.003941761,0.006596217,0.001085809,0.000651035,0.007119,0.001788905,0.000971752,0.70611529,1.008638692,0.988061917,1.000792639,0.70417582,1.007315351,0.989899142,1.001275345,0.197836967,0.221053688,0.208215958,0.392745841,0.203238605,0.224810282,0.208466344,0.390139977,0.015219547,0.006956214,0.010913907,0.409651504,1
1.017590026,0.101322567,0.284367262,0.809909579,1.020772021,0.10373045,0.276460223,1.133897503,0.002162411,0.264555582,0.035034717,0.001766832,0.008368917,0.267268566,0.031801279,0.000105318,0.622763077,1.008475614,0.934046641,1.009710329,0.62533273,1.00229886,0.936539604,1.005320291,0.279577147,0.612784806,0.358269273,0.333459128,0.278607372,0.611870729,0.361278333,0.335376838,0.301177363,0.594000812,0.327907925,0.340057403,5
65.73136748,2.012738674,0.941766549,1.379447779,29.00808177,-1.419583041,3.246053836,1.400263562,0.004675352,0.003576562,0.000176405,0.004232837,0.009507372,0.000195666,0.005012596,0.008022023,1.000306045,1.00041113,1.007821032,1.003909251,1.001382986,1.009945691,1.00320685,1.008903535,0.659323869,0.214389289,0.250271287,0.467940181,0.656794565,0.212740778,0.250550478,0.468297107,0.653707275,0.00937789,0.1272094,0.435279882,4
0.975781206,2.700746481,2.841589531,15.60282216,1.001406929,2.921519254,7.087413919,15.61715511,-0.008250798,-0.000554228,-0.002580364,-0.000982422,-0.006237771,-0.001453645,-0.003156935,-0.000922725,0.940083353,0.916713151,0.971931314,0.992258241,0.945014445,0.917829758,0.964729758,0.993640228,0.158307585,0.140624339,0.147396276,0.323267642,0.163327586,0.141143595,0.142441981,0.326478547,0.006065016,-0.002650799,-0.000254431,0.32737184,1
1.009486871,0.094250886,0.272883316,0.794880858,1.010463997,0.093677689,0.271962869,1.119873102,-0.00970122,0.251701623,0.027358577,-0.004869599,-0.004338986,0.248161016,0.022732608,-0.001397852,0.61963517,0.996375729,0.924610314,0.993430595,0.610257246,0.992585795,0.924556398,0.995237849,0.262038617,0.601703505,0.345677188,0.326843195,0.261655285,0.606145551,0.349195783,0.322089462,0.294194574,0.579782944,0.319428827,0.325502761,5
1.014555462,0.104628648,0.279792623,0.807930248,1.02062983,0.106502384,0.282681862,1.132017024,0.003096305,0.261801408,0.031228472,0.005191706,0.009973388,0.260088265,0.034458419,0.008217798,0.627495927,1.009505614,0.938544919,1.002573621,0.621955479,1.00140835,0.933398634,1.005725356,0.279709494,0.610211129,0.355711699,0.331708914,0.275917071,0.61161841,0.360480726,0.33776171,0.296553586,0.59324173,0.336018865,0.336902433,5
1.586964613,-1.449739669,-0.657573769,1.005324663,1.499820446,-1.50160544,-0.904651743,1.006392588,0.005149868,0.009355695,0.005044493,0.009369063,0.007752196,0.000793841,0.007315124,0.008920567,0.983556912,0.812072113,0.897944382,1.004859241,0.986530857,0.815188395,0.895639432,1.009812363,0.325965767,0.189889933,0.324746928,0.332251994,0.328583113,0.186815491,0.324360298,0.328681372,0.378730289,0.128584945,0.300994775,0.400315335,3
2.006302989,-0.346343833,0.32055938,1.383368616,4.594937187,-0.338759195,2.140557345,2.319066101,0.00387689,0.001714557,0.00847003,0.004933103,0.003423272,0.007073663,0.002715556,0.003297479,0.737282427,0.857275379,1.005810581,1.003416093,0.740059163,0.861282437,1.003395579,1.008156315,0.286793395,0.265044099,0.304227069,0.4194511,0.293956925,0.268979134,0.303138085,0.421933455,0.341598265,0.223869156,0.254689882,0.405489007,3
